ID	logCPM	FDR	level	Phylum	Labels
OTU_742	7.715	0.996380294	NotSig	Actinobacteria	-
OTU_1178	7.024	0.544402939	NotSig	Actinobacteria	-
OTU_637	8.184	0.781576553	NotSig	Actinobacteria	-
OTU_1770	6.929	0.523840049	NotSig	Chloroflexi	-
OTU_966	7.137	0.202200403	NotSig	Chloroflexi	-
OTU_2087	6.277	0.450028783	NotSig	Chloroflexi	-
OTU_1837	6.589	0.706772468	NotSig	Chloroflexi	-
OTU_2975	6.114	0.963483636	NotSig	Bacteroidetes	-
OTU_1051	7.202	0.709364478	NotSig	Bacteroidetes	-
OTU_1206	7.005	0.862650602	NotSig	Bacteroidetes	-
OTU_2150	7.035	0.41734232	NotSig	Bacteroidetes	-
OTU_2403	6.255	0.991670915	NotSig	Bacteroidetes	-
OTU_2671	6.438	0.996380294	NotSig	Bacteroidetes	-
OTU_2676	6.458	0.681240618	NotSig	Bacteroidetes	-
OTU_903	7.142	0.786910188	NotSig	Bacteroidetes	-
OTU_2289	7.104	0.962698544	NotSig	Bacteroidetes	-
OTU_2291	6.536	0.221653235	NotSig	Bacteroidetes	-
OTU_2578	6.572	0.791319954	NotSig	Bacteroidetes	-
OTU_2792	6.497	0.608721866	NotSig	Bacteroidetes	-
OTU_3010	6.062	0.598994417	NotSig	Bacteroidetes	-
OTU_920	7.261	0.980786129	NotSig	Bacteroidetes	-
OTU_1872	6.957	0.826660611	NotSig	Bacteroidetes	-
OTU_2953	6.231	0.115572617	Depleted	Bacteroidetes	-
OTU_1807	6.514	0.28342623	NotSig	Bacteroidetes	-
OTU_1456	7.077	0.390382875	NotSig	Bacteroidetes	-
OTU_2021	6.305	0.609128808	NotSig	Bacteroidetes	-
OTU_2302	6.147	0.202200403	NotSig	Bacteroidetes	-
OTU_2279	6.525	0.168532754	Depleted	Bacteroidetes	-
OTU_235	9.438	0.438360092	NotSig	Bacteroidetes	-
OTU_905	7.199	0.799195283	NotSig	Bacteroidetes	-
OTU_1004	7.206	0.166429283	Depleted	Bacteroidetes	-
OTU_1467	6.847	0.461885444	NotSig	Bacteroidetes	-
OTU_161	8.73	0.251998132	NotSig	Bacteroidetes	-
OTU_2205	6.443	0.202830125	NotSig	Bacteroidetes	-
OTU_222	9.731	0.632762084	NotSig	Bacteroidetes	-
OTU_2968	6.108	0.394844855	NotSig	Bacteroidetes	-
OTU_639	8.087	0.351157179	NotSig	Bacteroidetes	-
OTU_661	7.89	0.359759319	NotSig	Bacteroidetes	-
OTU_764	7.823	0.762611434	NotSig	Bacteroidetes	-
OTU_1012	7.133	0.277018955	NotSig	Bacteroidetes	-
OTU_1030	7.475	0.414773115	NotSig	Bacteroidetes	-
OTU_1094	7.256	0.20362968	NotSig	Bacteroidetes	-
OTU_1279	7.066	0.337249274	NotSig	Bacteroidetes	-
OTU_1325	6.771	0.301886634	NotSig	Bacteroidetes	-
OTU_1404	6.763	0.091892972	Depleted	Bacteroidetes	-
OTU_1426	6.546	0.516118292	NotSig	Bacteroidetes	-
OTU_1430	6.48	0.01439582	Depleted	Bacteroidetes	-
OTU_1434	6.6	0.08355634	Depleted	Bacteroidetes	-
OTU_1462	5.806	0.598994417	NotSig	Bacteroidetes	-
OTU_1490	6.955	0.094401509	Depleted	Bacteroidetes	-
OTU_1541	6.79	0.0352086	Depleted	Bacteroidetes	-
OTU_1584	6.792	0.373072191	NotSig	Bacteroidetes	-
OTU_1607	6.47	0.393147693	NotSig	Bacteroidetes	-
OTU_1610	6.624	0.555617376	NotSig	Bacteroidetes	-
OTU_1616	6.709	0.41734232	NotSig	Bacteroidetes	-
OTU_166	9.481	0.054581972	Depleted	Bacteroidetes	-
OTU_1663	6.75	0.158725702	Depleted	Bacteroidetes	-
OTU_1706	6.657	0.598994417	NotSig	Bacteroidetes	-
OTU_1793	6.693	0.054581972	Depleted	Bacteroidetes	-
OTU_1832	6.193	0.682261289	NotSig	Bacteroidetes	-
OTU_1875	7.013	0.124450463	Depleted	Bacteroidetes	-
OTU_1878	6.768	0.230508342	NotSig	Bacteroidetes	-
OTU_191	9.308	0.014103615	Depleted	Bacteroidetes	-
OTU_1964	6.057	0.122242811	Depleted	Bacteroidetes	-
OTU_1971	6.359	0.014103615	Depleted	Bacteroidetes	-
OTU_2052	6.388	0.42811341	NotSig	Bacteroidetes	-
OTU_2076	6.455	0.135728272	Depleted	Bacteroidetes	-
OTU_2095	6.119	0.529531157	NotSig	Bacteroidetes	-
OTU_2168	6.678	0.994378426	NotSig	Bacteroidetes	-
OTU_2256	6.669	0.991666739	NotSig	Bacteroidetes	-
OTU_2317	6.44	0.076382686	Depleted	Bacteroidetes	-
OTU_2337	6.195	0.247527734	NotSig	Bacteroidetes	-
OTU_2430	6.094	0.239625964	NotSig	Bacteroidetes	-
OTU_2450	6.36	0.07687217	Depleted	Bacteroidetes	-
OTU_2563	6.639	0.96477425	NotSig	Bacteroidetes	-
OTU_2567	6.196	0.568365419	NotSig	Bacteroidetes	-
OTU_2598	6.25	0.538761607	NotSig	Bacteroidetes	-
OTU_2644	6.238	0.199897331	Depleted	Bacteroidetes	-
OTU_265	8.992	0.584136163	NotSig	Bacteroidetes	-
OTU_2650	6.278	0.681240618	NotSig	Bacteroidetes	-
OTU_2658	6.078	1	NotSig	Bacteroidetes	-
OTU_2755	6.309	0.390382875	NotSig	Bacteroidetes	-
OTU_2816	6.204	0.251931478	NotSig	Bacteroidetes	-
OTU_2916	6.149	0.091448736	Depleted	Bacteroidetes	-
OTU_299	8.707	0.01439582	Depleted	Bacteroidetes	-
OTU_3044	6.235	0.247527734	NotSig	Bacteroidetes	-
OTU_3116	6.071	0.604484993	NotSig	Bacteroidetes	-
OTU_3133	6.019	0.598994417	NotSig	Bacteroidetes	-
OTU_3147	6.288	0.598994417	NotSig	Bacteroidetes	-
OTU_3187	6.255	1	NotSig	Bacteroidetes	-
OTU_3198	5.863	0.996905926	NotSig	Bacteroidetes	-
OTU_322	8.64	0.075637361	Depleted	Bacteroidetes	-
OTU_3273	6.08	0.99552412	NotSig	Bacteroidetes	-
OTU_3307	5.962	0.741330338	NotSig	Bacteroidetes	-
OTU_336	8.636	0.247424689	NotSig	Bacteroidetes	-
OTU_347	8.581	0.088886751	Depleted	Bacteroidetes	-
OTU_427	8.373	0.24422456	NotSig	Bacteroidetes	-
OTU_446	8.223	0.318027691	NotSig	Bacteroidetes	-
OTU_457	7.908	0.079774355	Depleted	Bacteroidetes	-
OTU_468	8.234	0.292875652	NotSig	Bacteroidetes	-
OTU_546	7.748	0.393047338	NotSig	Bacteroidetes	-
OTU_560	7.732	0.031256751	Depleted	Bacteroidetes	-
OTU_569	7.717	0.222981408	NotSig	Bacteroidetes	-
OTU_638	7.632	0.096194752	Depleted	Bacteroidetes	-
OTU_669	8.095	0.075637361	Depleted	Bacteroidetes	-
OTU_750	7.479	0.054581972	Depleted	Bacteroidetes	-
OTU_829	7.152	0.043369277	Depleted	Bacteroidetes	-
OTU_984	6.955	0.212818338	NotSig	Bacteroidetes	-
OTU_998	7.034	0.149262666	Depleted	Bacteroidetes	-
OTU_1795	6.533	0.470546097	NotSig	Bacteroidetes	-
OTU_203	9.609	0.001993252	Depleted	Bacteroidetes	-
OTU_1145	7.49	0.996380294	NotSig	Bacteroidetes	-
OTU_3241	5.747	1	NotSig	Bacteroidetes	-
OTU_644	7.331	0.767374158	NotSig	Bacteroidetes	-
OTU_776	7.943	0.037226423	Depleted	Bacteroidetes	-
OTU_1002	7.442	0.247424689	NotSig	Bacteroidetes	-
OTU_12	12.962	0.830397522	NotSig	Bacteroidetes	-
OTU_1250	7.243	0.821822449	NotSig	Bacteroidetes	-
OTU_1298	6.65	0.34557628	NotSig	Bacteroidetes	-
OTU_1340	6.831	0.996380294	NotSig	Bacteroidetes	-
OTU_1600	6.879	0.890463404	NotSig	Bacteroidetes	-
OTU_1670	6.619	0.531433566	NotSig	Bacteroidetes	-
OTU_168	9.634	0.767902682	NotSig	Bacteroidetes	-
OTU_1712	6.49	0.041371111	Depleted	Bacteroidetes	-
OTU_1713	6.977	0.04562449	Enriched	Bacteroidetes	-
OTU_176	9.643	0.598994417	NotSig	Bacteroidetes	-
OTU_1824	6.989	0.582104367	NotSig	Bacteroidetes	-
OTU_1928	6.721	0.412547734	NotSig	Bacteroidetes	-
OTU_1970	6.929	0.421178029	NotSig	Bacteroidetes	-
OTU_2172	6.659	0.156197267	Enriched	Bacteroidetes	-
OTU_2261	6.107	0.714998807	NotSig	Bacteroidetes	-
OTU_2508	6.08	0.598994417	NotSig	Bacteroidetes	-
OTU_256	9.433	0.584136163	NotSig	Bacteroidetes	-
OTU_2596	6.275	0.68695976	NotSig	Bacteroidetes	-
OTU_2665	5.747	1	NotSig	Bacteroidetes	-
OTU_2832	6.319	0.41330977	NotSig	Bacteroidetes	-
OTU_3138	6.075	0.996380294	NotSig	Bacteroidetes	-
OTU_3219	6.207	0.231291287	NotSig	Bacteroidetes	-
OTU_407	8.772	0.251998132	NotSig	Bacteroidetes	-
OTU_51	11.619	0.096619629	Enriched	Bacteroidetes	-
OTU_7	14.07	0.996380294	NotSig	Bacteroidetes	-
OTU_795	7.81	0.871368455	NotSig	Bacteroidetes	-
OTU_864	7.452	0.778656458	NotSig	Bacteroidetes	-
OTU_912	7.272	0.406431722	NotSig	Bacteroidetes	-
OTU_935	7.201	0.811188645	NotSig	Bacteroidetes	-
OTU_973	7.588	0.996380294	NotSig	Bacteroidetes	-
OTU_1355	7.319	0.514101681	NotSig	Bacteroidetes	-
OTU_2745	6.439	0.710130337	NotSig	Bacteroidetes	-
OTU_2815	6.2	0.287945112	NotSig	Bacteroidetes	-
OTU_1269	6.841	0.196017909	Depleted	Bacteroidetes	-
OTU_854	7.409	0.891858782	NotSig	Bacteroidetes	-
OTU_1744	6.545	0.344402333	NotSig	Bacteroidetes	-
OTU_2275	6.157	0.102264106	Depleted	Bacteroidetes	-
OTU_1652	6.648	0.31514826	NotSig	Bacteroidetes	-
OTU_113	10.156	0.0021211	Depleted	Bacteroidetes	-
OTU_2248	6.467	0.134876497	Depleted	Bacteroidetes	-
OTU_248	9.074	0.001993252	Depleted	Bacteroidetes	-
OTU_1441	6.77	0.817709666	NotSig	Bacteroidetes	-
OTU_2799	6.068	0.827434735	NotSig	Bacteroidetes	-
OTU_3137	6.12	0.894669426	NotSig	Bacteroidetes	-
OTU_1170	6.764	0.162716475	Depleted	Bacteroidetes	-
OTU_1438	6.736	0.346303661	NotSig	Bacteroidetes	-
OTU_1447	6.688	0.419713836	NotSig	Bacteroidetes	-
OTU_1523	6.527	0.577985283	NotSig	Bacteroidetes	-
OTU_2042	6.711	0.149262666	Depleted	Bacteroidetes	-
OTU_2335	6.432	0.786910188	NotSig	Bacteroidetes	-
OTU_2393	6.241	0.684359241	NotSig	Bacteroidetes	-
OTU_2421	6.2	0.786755841	NotSig	Bacteroidetes	-
OTU_2580	6.156	0.656528099	NotSig	Bacteroidetes	-
OTU_3154	5.968	0.268595795	NotSig	Bacteroidetes	-
OTU_964	7.058	0.094401509	Depleted	Bacteroidetes	-
OTU_1162	6.886	0.881832381	NotSig	Bacteroidetes	-
OTU_585	8.155	0.305602235	NotSig	Bacteroidetes	-
OTU_1168	7.335	0.059249658	Depleted	Bacteroidetes	-
OTU_1459	7.009	0.523840049	NotSig	Bacteroidetes	-
OTU_1855	6.486	0.87246548	NotSig	Bacteroidetes	-
OTU_2509	6.284	0.839959742	NotSig	Bacteroidetes	-
OTU_2869	5.862	0.425481871	NotSig	Bacteroidetes	-
OTU_2217	6.789	0.99148613	NotSig	Chloroflexi	-
OTU_2583	6.236	0.622885602	NotSig	Chloroflexi	-
OTU_2839	6.021	0.598994417	NotSig	Chloroflexi	-
OTU_3238	6.249	0.658812062	NotSig	Chloroflexi	-
OTU_2356	6.421	0.647054082	NotSig	Chloroflexi	-
OTU_900	7.532	0.197079959	Enriched	Chloroflexi	-
OTU_1376	7.027	0.584136163	NotSig	Chloroflexi	-
OTU_3278	6.071	0.292875652	NotSig	Chloroflexi	-
OTU_3199	5.862	0.996380294	NotSig	Chloroflexi	-
OTU_2387	6.186	0.624529688	NotSig	Chloroflexi	-
OTU_2565	6.201	0.991666739	NotSig	Chloroflexi	-
OTU_1854	6.598	0.835874338	NotSig	Chloroflexi	-
OTU_2336	6.312	0.598994417	NotSig	Chloroflexi	-
OTU_3109	6.521	0.996380294	NotSig	Chloroflexi	-
OTU_3305	6.208	0.264697193	NotSig	Chloroflexi	-
OTU_1893	6.6	0.630845511	NotSig	Chloroflexi	-
OTU_2609	6.19	0.894388333	NotSig	Chloroflexi	-
OTU_2619	6.787	0.730078632	NotSig	Chloroflexi	-
OTU_2908	5.868	0.423563634	NotSig	Chloroflexi	-
OTU_526	7.86	0.31514826	NotSig	Chloroflexi	-
OTU_667	7.744	0.920424377	NotSig	Chloroflexi	-
OTU_78	11.009	1	NotSig	Chloroflexi	-
OTU_190	9.594	0.960159549	NotSig	Chloroflexi	-
OTU_382	8.58	0.897226879	NotSig	Chloroflexi	-
OTU_1182	7.357	1	NotSig	Chloroflexi	-
OTU_1321	6.96	0.916798249	NotSig	Chloroflexi	-
OTU_1717	6.552	0.996380294	NotSig	Chloroflexi	-
OTU_2463	6.252	0.448156636	NotSig	Chloroflexi	-
OTU_2720	6.411	0.936141792	NotSig	Chloroflexi	-
OTU_303	9.162	0.985945562	NotSig	Chloroflexi	-
OTU_1183	7.081	0.899917141	NotSig	Chloroflexi	-
OTU_1805	6.275	0.391623987	NotSig	Chloroflexi	-
OTU_1114	7.143	0.773238286	NotSig	Chloroflexi	-
OTU_1564	6.335	0.332084959	NotSig	Chloroflexi	-
OTU_1960	6.519	0.598994417	NotSig	Chloroflexi	-
OTU_2851	6.062	0.523840049	NotSig	Chloroflexi	-
OTU_3247	6.122	0.759568264	NotSig	Chloroflexi	-
OTU_312	8.856	0.531433566	NotSig	Chloroflexi	-
OTU_1574	6.705	0.001993252	Depleted	Chloroflexi	label1
OTU_5	13.971	4.66E-05	Depleted	Chloroflexi	-
OTU_887	7.327	0.004585278	Depleted	Chloroflexi	-
OTU_2373	6.401	0.015288697	Depleted	Chloroflexi	-
OTU_139	8.141	0.396569379	NotSig	Chloroflexi	-
OTU_2457	5.747	1	NotSig	Chloroflexi	-
OTU_3047	5.747	1	NotSig	Chloroflexi	-
OTU_951	7.188	0.257762653	NotSig	Chloroflexi	-
OTU_965	6.259	0.249812743	NotSig	Chloroflexi	-
OTU_665	7.482	0.811188645	NotSig	Chloroflexi	-
OTU_2635	6.207	0.203331664	NotSig	Chloroflexi	-
OTU_3124	6.326	0.091448736	Depleted	Chloroflexi	-
OTU_130	9.392	0.181315309	Depleted	Chloroflexi	-
OTU_2679	6.345	0.102425681	Depleted	Chloroflexi	-
OTU_1702	6.625	0.99148613	NotSig	Chloroflexi	-
OTU_1156	6.624	0.202830125	NotSig	Chloroflexi	-
OTU_1884	6.366	0.085253285	Depleted	Chloroflexi	-
OTU_2301	6.691	0.428635464	NotSig	Chloroflexi	-
OTU_2779	6.132	0.900472596	NotSig	Chloroflexi	-
OTU_3012	5.805	0.598994417	NotSig	Chloroflexi	-
OTU_1038	7.303	0.891858782	NotSig	Chloroflexi	-
OTU_1077	6.721	0.344499469	NotSig	Chloroflexi	-
OTU_1082	6.257	0.996380294	NotSig	Chloroflexi	-
OTU_1093	7.267	0.756456197	NotSig	Chloroflexi	-
OTU_1102	6.878	0.990465153	NotSig	Chloroflexi	-
OTU_1149	7.024	0.985945562	NotSig	Chloroflexi	-
OTU_1239	5.863	0.996639033	NotSig	Chloroflexi	-
OTU_1377	5.747	1	NotSig	Chloroflexi	-
OTU_1407	6.284	0.920424377	NotSig	Chloroflexi	-
OTU_1453	5.858	0.46356607	NotSig	Chloroflexi	-
OTU_1524	7.059	0.839959742	NotSig	Chloroflexi	-
OTU_1626	6.949	0.707025073	NotSig	Chloroflexi	-
OTU_1689	5.808	0.598994417	NotSig	Chloroflexi	-
OTU_169	8.797	0.396569379	NotSig	Chloroflexi	-
OTU_1697	5.747	1	NotSig	Chloroflexi	-
OTU_1841	6.706	0.916740779	NotSig	Chloroflexi	-
OTU_1856	5.747	1	NotSig	Chloroflexi	-
OTU_2020	5.806	0.598994417	NotSig	Chloroflexi	-
OTU_2025	5.967	0.669196971	NotSig	Chloroflexi	-
OTU_2110	6.586	0.916798249	NotSig	Chloroflexi	-
OTU_2126	6.522	0.809116299	NotSig	Chloroflexi	-
OTU_2175	6.348	0.660801877	NotSig	Chloroflexi	-
OTU_2185	5.922	0.318059058	NotSig	Chloroflexi	-
OTU_2331	5.859	0.996380294	NotSig	Chloroflexi	-
OTU_2399	6.014	0.891083873	NotSig	Chloroflexi	-
OTU_247	8.6	0.456616076	NotSig	Chloroflexi	-
OTU_2501	6.974	0.037866364	Enriched	Chloroflexi	-
OTU_2682	6.076	0.206194341	NotSig	Chloroflexi	-
OTU_3055	5.747	1	NotSig	Chloroflexi	-
OTU_3185	6.329	0.99552412	NotSig	Chloroflexi	-
OTU_3326	6.077	0.772384573	NotSig	Chloroflexi	-
OTU_375	9.526	0.695463319	NotSig	Chloroflexi	-
OTU_43	10.825	0.253406849	NotSig	Chloroflexi	-
OTU_456	8.272	0.264697193	NotSig	Chloroflexi	-
OTU_763	8.124	0.233721663	NotSig	Chloroflexi	-
OTU_780	7.547	0.617876639	NotSig	Chloroflexi	-
OTU_792	7.579	0.599481993	NotSig	Chloroflexi	-
OTU_914	7.87	0.731790678	NotSig	Chloroflexi	-
OTU_958	8.624	0.904467689	NotSig	Chloroflexi	-
OTU_1146	7.238	0.791319954	NotSig	Chloroflexi	-
OTU_1840	6.603	0.926773664	NotSig	Chloroflexi	-
OTU_2325	6.97	0.385345205	NotSig	Chloroflexi	-
OTU_678	6.731	0.999009496	NotSig	Chloroflexi	-
OTU_2552	6.379	0.739323228	NotSig	Chloroflexi	-
OTU_2735	5.747	1	NotSig	Chloroflexi	-
OTU_2156	6.781	0.069301085	Enriched	Chloroflexi	-
OTU_1336	7.478	0.134876497	Enriched	Chloroflexi	-
OTU_1414	7.266	0.054581972	Enriched	Chloroflexi	-
OTU_1464	7.073	0.069264599	Enriched	Chloroflexi	-
OTU_2010	7.305	0.336034439	NotSig	Chloroflexi	-
OTU_2410	6.659	0.115489142	Enriched	Chloroflexi	-
OTU_2867	6.357	0.202200403	NotSig	Chloroflexi	-
OTU_2892	6.352	0.421609247	NotSig	Chloroflexi	-
OTU_2936	6.271	0.231291287	NotSig	Chloroflexi	-
OTU_3300	6.357	0.202200403	NotSig	Chloroflexi	-
OTU_1510	7.303	0.520971642	NotSig	Chloroflexi	-
OTU_2461	6.295	0.904467689	NotSig	Chloroflexi	-
OTU_2990	6.435	0.725952884	NotSig	Chloroflexi	-
OTU_3143	6.47	0.358773008	NotSig	Chloroflexi	-
OTU_3246	5.806	0.598994417	NotSig	Chloroflexi	-
OTU_1123	5.747	1	NotSig	Chloroflexi	-
OTU_1166	5.86	0.997185562	NotSig	Chloroflexi	-
OTU_1254	7.361	0.991666739	NotSig	Chloroflexi	-
OTU_1488	7.074	0.222981408	NotSig	Chloroflexi	-
OTU_1518	5.862	0.45998824	NotSig	Chloroflexi	-
OTU_1596	6.321	0.49412049	NotSig	Chloroflexi	-
OTU_170	10.357	0.015288697	Enriched	Chloroflexi	-
OTU_1739	5.863	0.459215716	NotSig	Chloroflexi	-
OTU_1811	5.747	1	NotSig	Chloroflexi	-
OTU_1843	7.051	0.237752251	NotSig	Chloroflexi	-
OTU_1883	6.895	0.773238286	NotSig	Chloroflexi	-
OTU_1895	6.949	0.460642147	NotSig	Chloroflexi	-
OTU_1921	6.851	0.691362222	NotSig	Chloroflexi	-
OTU_1973	6.332	0.531433566	NotSig	Chloroflexi	-
OTU_1988	6.559	0.07687217	Enriched	Chloroflexi	-
OTU_2015	6.191	0.920424377	NotSig	Chloroflexi	-
OTU_2107	6.93	0.075637361	Enriched	Chloroflexi	-
OTU_2137	5.805	0.598994417	NotSig	Chloroflexi	-
OTU_2140	6.024	0.31514826	NotSig	Chloroflexi	-
OTU_2177	6.683	0.87205516	NotSig	Chloroflexi	-
OTU_2197	6.601	0.396759331	NotSig	Chloroflexi	-
OTU_2292	6.593	0.163067119	Enriched	Chloroflexi	-
OTU_2324	5.747	1	NotSig	Chloroflexi	-
OTU_2332	6.795	0.651606008	NotSig	Chloroflexi	-
OTU_2342	6.775	0.924434155	NotSig	Chloroflexi	-
OTU_2460	6.965	0.418631155	NotSig	Chloroflexi	-
OTU_2470	6.716	0.366533821	NotSig	Chloroflexi	-
OTU_2518	6.444	0.66913408	NotSig	Chloroflexi	-
OTU_2574	6.528	0.598994417	NotSig	Chloroflexi	-
OTU_2576	6.303	0.996380294	NotSig	Chloroflexi	-
OTU_2694	5.913	0.318059058	NotSig	Chloroflexi	-
OTU_2746	6.551	0.279749465	NotSig	Chloroflexi	-
OTU_2770	6.242	0.729733912	NotSig	Chloroflexi	-
OTU_2812	5.864	0.459215716	NotSig	Chloroflexi	-
OTU_2814	6.516	0.156197267	Enriched	Chloroflexi	-
OTU_2842	6.534	0.674606706	NotSig	Chloroflexi	-
OTU_2917	6.252	0.890463404	NotSig	Chloroflexi	-
OTU_2955	5.856	0.46498245	NotSig	Chloroflexi	-
OTU_3041	6.201	0.168484847	Enriched	Chloroflexi	-
OTU_3053	6.331	0.992170386	NotSig	Chloroflexi	-
OTU_3074	6.629	0.066419417	Enriched	Chloroflexi	-
OTU_3104	6.39	0.598994417	NotSig	Chloroflexi	-
OTU_3160	6.155	0.894159687	NotSig	Chloroflexi	-
OTU_3208	5.747	1	NotSig	Chloroflexi	-
OTU_3262	6.668	0.264697193	NotSig	Chloroflexi	-
OTU_3276	6.52	0.544824261	NotSig	Chloroflexi	-
OTU_3291	6.114	0.649498234	NotSig	Chloroflexi	-
OTU_3295	6.413	0.931862187	NotSig	Chloroflexi	-
OTU_3322	5.864	0.424897377	NotSig	Chloroflexi	-
OTU_360	9.02	0.598994417	NotSig	Chloroflexi	-
OTU_612	8.142	0.729733912	NotSig	Chloroflexi	-
OTU_649	7.647	0.074655873	Enriched	Chloroflexi	-
OTU_658	6.572	0.409111001	NotSig	Chloroflexi	-
OTU_664	8.182	0.038532578	Enriched	Chloroflexi	-
OTU_743	7.874	0.014103615	Enriched	Chloroflexi	-
OTU_745	6.291	0.598994417	NotSig	Chloroflexi	-
OTU_819	7.287	0.916798249	NotSig	Chloroflexi	-
OTU_821	6.557	0.291261522	NotSig	Chloroflexi	-
OTU_849	5.747	1	NotSig	Chloroflexi	-
OTU_911	5.919	0.318059058	NotSig	Chloroflexi	-
OTU_1028	7.574	0.166429283	Enriched	Chloroflexi	-
OTU_1246	6.442	1	NotSig	Chloroflexi	-
OTU_1908	6.832	0.821822449	NotSig	Chloroflexi	-
OTU_1098	7.538	0.996380294	NotSig	Chloroflexi	-
OTU_2212	6.841	0.753252154	NotSig	Chloroflexi	-
OTU_2875	6.625	0.844206324	NotSig	Chloroflexi	-
OTU_3026	6.417	0.741875385	NotSig	Chloroflexi	-
OTU_1196	7.372	0.523840049	NotSig	Chloroflexi	-
OTU_2995	6.365	0.714998807	NotSig	Chloroflexi	-
OTU_3193	6.515	0.702444148	NotSig	Chloroflexi	-
OTU_721	7.779	0.652371103	NotSig	Chloroflexi	-
OTU_790	7.42	0.916798249	NotSig	Chloroflexi	-
OTU_2963	6.788	0.577985283	NotSig	Chloroflexi	-
OTU_2981	6.837	0.63516025	NotSig	Chloroflexi	-
OTU_3076	6.249	0.656528099	NotSig	Chloroflexi	-
OTU_3314	6.158	0.996380294	NotSig	Chloroflexi	-
OTU_975	7.216	0.598994417	NotSig	Chloroflexi	-
OTU_1853	6.443	0.774745067	NotSig	Chloroflexi	-
OTU_2587	6.344	0.470481139	NotSig	Chloroflexi	-
OTU_412	8.678	0.42936951	NotSig	Chloroflexi	-
OTU_1299	7.386	0.982979053	NotSig	Chloroflexi	-
OTU_2500	6.197	0.931862187	NotSig	Chloroflexi	-
OTU_3108	6.653	0.891083873	NotSig	Chloroflexi	-
OTU_2888	6.477	0.897658297	NotSig	Chloroflexi	-
OTU_1618	6.762	0.991414222	NotSig	Chloroflexi	-
OTU_3028	6.298	0.916798249	NotSig	Chloroflexi	-
OTU_2230	7.286	0.729733912	NotSig	Chloroflexi	-
OTU_2641	6.613	0.282316038	NotSig	Chloroflexi	-
OTU_2435	6.245	0.996380294	NotSig	Chloroflexi	-
OTU_2255	6.776	0.370573427	NotSig	Chloroflexi	-
OTU_1278	6.888	0.960483042	NotSig	Chloroflexi	-
OTU_2806	6.283	0.794734828	NotSig	Chloroflexi	-
OTU_1351	7.531	0.054581972	Depleted	Chloroflexi	-
OTU_1582	6.612	0.966442173	NotSig	Chloroflexi	-
OTU_1604	6.664	1	NotSig	Chloroflexi	-
OTU_1984	6.77	0.523840049	NotSig	Chloroflexi	-
OTU_2203	6.201	0.916798249	NotSig	Chloroflexi	-
OTU_2298	6.377	0.839959742	NotSig	Chloroflexi	-
OTU_3103	6.332	0.330756732	NotSig	Chloroflexi	-
OTU_3181	6.474	0.313273871	NotSig	Chloroflexi	-
OTU_3281	6.328	0.991666739	NotSig	Chloroflexi	-
OTU_455	8.191	0.406431722	NotSig	Chloroflexi	-
OTU_568	8.111	0.869957513	NotSig	Chloroflexi	-
OTU_1860	6.697	0.299464022	NotSig	Chloroflexi	-
OTU_1451	6.508	0.094401509	Depleted	Chloroflexi	-
OTU_2532	6.394	0.735637134	NotSig	Chloroflexi	-
OTU_2939	6.407	0.785658266	NotSig	Chloroflexi	-
OTU_3003	5.968	0.729733912	NotSig	Chloroflexi	-
OTU_3005	6.07	0.542029886	NotSig	Chloroflexi	-
OTU_3283	6.321	0.904924822	NotSig	Chloroflexi	-
OTU_989	7.101	0.852549693	NotSig	Chloroflexi	-
OTU_1209	7.061	0.737353523	NotSig	Chloroflexi	-
OTU_1326	6.896	0.873052346	NotSig	Chloroflexi	-
OTU_1544	6.547	0.390382875	NotSig	Chloroflexi	-
OTU_1577	6.909	0.31514826	NotSig	Chloroflexi	-
OTU_1686	6.369	0.515812058	NotSig	Chloroflexi	-
OTU_1692	6.525	0.83223891	NotSig	Chloroflexi	-
OTU_1741	6.621	0.892441602	NotSig	Chloroflexi	-
OTU_1820	6.245	0.892593311	NotSig	Chloroflexi	-
OTU_1919	6.146	0.904080511	NotSig	Chloroflexi	-
OTU_1950	6.39	0.297604383	NotSig	Chloroflexi	-
OTU_2063	6.073	0.729733912	NotSig	Chloroflexi	-
OTU_2105	6.327	0.584136163	NotSig	Chloroflexi	-
OTU_2162	6.638	1	NotSig	Chloroflexi	-
OTU_2179	6.517	0.279078544	NotSig	Chloroflexi	-
OTU_2239	6.366	0.646461778	NotSig	Chloroflexi	-
OTU_2297	6.111	0.412547734	NotSig	Chloroflexi	-
OTU_2405	6.66	0.809122646	NotSig	Chloroflexi	-
OTU_2627	6.909	0.038532578	Depleted	Chloroflexi	-
OTU_2655	5.968	0.729733912	NotSig	Chloroflexi	-
OTU_2675	6.061	0.122574754	Depleted	Chloroflexi	-
OTU_2681	6.193	0.598994417	NotSig	Chloroflexi	-
OTU_2693	5.962	0.745843286	NotSig	Chloroflexi	-
OTU_2893	6.34	0.841843235	NotSig	Chloroflexi	-
OTU_3024	5.968	0.998844794	NotSig	Chloroflexi	-
OTU_515	7.817	0.7746874	NotSig	Chloroflexi	-
OTU_668	7.579	0.247424689	NotSig	Chloroflexi	-
OTU_990	6.896	0.038532578	Depleted	Chloroflexi	-
OTU_2296	6.434	0.684359241	NotSig	Proteobacteria	-
OTU_2117	6.64	0.285485121	NotSig	Proteobacteria	-
OTU_3249	6.664	0.292875652	NotSig	Proteobacteria	-
